2
142 80
-0.794327	-0.949367	-0.0139816	0.257561	0
-0.76911	-0.949367	-0.00478205	0.238907	0
-0.743894	-0.949367	0.00506616	0.220631	0
-0.718677	-0.949367	0.0155481	0.202755	0
-0.69346	-0.949367	0.0266481	0.1853	0
-0.668244	-0.949367	0.0383502	0.168283	0
-0.643027	-0.949367	0.0506377	0.151726	0
-0.61781	-0.949367	0.0634934	0.135646	0
-0.592593	-0.949367	0.0768996	0.120062	0
-0.567377	-0.949367	0.0908381	0.104991	0
-0.54216	-0.949367	0.10529	0.0904493	0
-0.516943	-0.949367	0.120236	0.0764538	0
-0.491726	-0.949367	0.135658	0.0630198	0
-0.46651	-0.949367	0.151533	0.0501624	0
-0.441293	-0.949367	0.167843	0.0378957	0
-0.416076	-0.949367	0.184566	0.0262334	0
-0.390859	-0.949367	0.20168	0.0151886	0
-0.365643	-0.949367	0.219164	0.00477331	0
-0.340426	-0.949367	0.236997	-0.00500075	0
-0.315209	-0.949367	0.255154	-0.0141228	0
-0.289992	-0.949367	0.273615	-0.0225826	0
-0.264776	-0.949367	0.292355	-0.0303709	0
-0.239559	-0.949367	0.311351	-0.037479	0
-0.214342	-0.949367	0.33058	-0.043899	0
-0.189126	-0.949367	0.350017	-0.0496238	0
-0.163909	-0.949367	0.36964	-0.0546469	0
-0.138692	-0.949367	0.389423	-0.0589629	0
-0.113475	-0.949367	0.409342	-0.0625669	0
-0.0882586	-0.949367	0.429372	-0.065455	0
-0.0630418	-0.949367	0.449489	-0.0676238	0
-0.0378251	-0.949367	0.469669	-0.0690711	0
-0.0126084	-0.949367	0.489885	-0.0697951	0
0.0126084	-0.949367	0.510115	-0.0697951	0
0.0378251	-0.949367	0.530331	-0.0690711	0
0.0630418	-0.949367	0.550511	-0.0676238	0
0.0882586	-0.949367	0.570628	-0.065455	0
0.113475	-0.949367	0.590658	-0.0625669	0
0.138692	-0.949367	0.610577	-0.0589629	0
0.163909	-0.949367	0.63036	-0.0546469	0
0.189126	-0.949367	0.649983	-0.0496238	0
0.214342	-0.949367	0.66942	-0.043899	0
0.239559	-0.949367	0.688649	-0.037479	0
0.264776	-0.949367	0.707645	-0.0303709	0
0.289992	-0.949367	0.726385	-0.0225826	0
0.315209	-0.949367	0.744846	-0.0141228	0
0.340426	-0.949367	0.763003	-0.00500075	0
0.365643	-0.949367	0.780836	0.00477331	0
0.390859	-0.949367	0.79832	0.0151886	0
0.416076	-0.949367	0.815434	0.0262334	0
0.441293	-0.949367	0.832157	0.0378957	0
0.46651	-0.949367	0.848467	0.0501624	0
0.491726	-0.949367	0.864342	0.0630198	0
0.516943	-0.949367	0.879764	0.0764538	0
0.54216	-0.949367	0.89471	0.0904493	0
0.567377	-0.949367	0.909162	0.104991	0
0.592593	-0.949367	0.9231	0.120062	0
0.61781	-0.949367	0.936507	0.135646	0
0.643027	-0.949367	0.949362	0.151726	0
0.668244	-0.949367	0.96165	0.168283	0
0.69346	-0.949367	0.973352	0.1853	0
0.718677	-0.949367	0.984452	0.202755	0
0.743894	-0.949367	0.994934	0.220631	0
0.76911	-0.949367	1.00478	0.238907	0
